Stn Id,Stn Name,CIMIS Region,Date,Jul,Sol Rad (W/sq.m),qc,Net Rad (W/sq.m),qc,Max Air Temp (C),qc,Min Air Temp (C),qc,Avg Air Temp (C),qc,Max Soil Temp (C),qc,Min Soil Temp (C),qc,Avg Soil Temp (C),qc
140,Twitchell Island,San Francisco Bay,3/5/2015,064,214, ,87, ,20.1, ,3.2, ,10.9, ,13.0, ,11.8, ,12.4,
140,Twitchell Island,San Francisco Bay,3/6/2015,065,218, ,92, ,22.8, ,3.5, ,12.3, ,13.0, ,11.7, ,12.4,
140,Twitchell Island,San Francisco Bay,3/7/2015,066,215, ,93, ,23.5, ,4.2, ,13.3, ,13.3, ,12.0, ,12.6,
140,Twitchell Island,San Francisco Bay,3/8/2015,067,210, ,98, ,23.5, ,5.2, ,14.2, ,13.5, ,12.2, ,12.8,
140,Twitchell Island,San Francisco Bay,3/9/2015,068,206, ,83, ,24.5, ,6.3, ,15.0, ,14.1, ,12.8, ,13.4,
140,Twitchell Island,San Francisco Bay,3/10/2015,069,149, ,67, ,21.5, ,6.4, ,13.7, ,13.9, ,12.9, ,13.5,
140,Twitchell Island,San Francisco Bay,3/11/2015,070,128, ,53, ,18.7, ,10.8, ,14.2, ,14.3, ,13.6, ,13.9,
140,Twitchell Island,San Francisco Bay,3/12/2015,071,222, ,100, ,23.5, ,8.9, ,16.0, ,14.4, ,13.5, ,13.9,
140,Twitchell Island,San Francisco Bay,3/13/2015,072,206, ,98, ,25.1, ,9.4, ,17.1, ,15.0, ,13.6, ,14.2,
140,Twitchell Island,San Francisco Bay,3/14/2015,073,191, ,91,Y,28.2,Y,10.0, ,18.5, ,15.6, ,14.3, ,14.9,
140,Twitchell Island,San Francisco Bay,3/15/2015,074,194, ,84, ,23.4, ,11.1, ,16.6, ,15.6, ,14.7, ,15.1,
140,Twitchell Island,San Francisco Bay,3/16/2015,075,134, ,59, ,20.8, ,12.3, ,16.0, ,15.2, ,14.5, ,14.9,
140,Twitchell Island,San Francisco Bay,3/17/2015,076,244, ,108, ,21.7, ,11.8, ,15.9, ,15.5, ,14.7, ,15.1,
140,Twitchell Island,San Francisco Bay,3/18/2015,077,250, ,107, ,23.2, ,10.5, ,16.3, ,15.6, ,14.6, ,15.1,
140,Twitchell Island,San Francisco Bay,3/19/2015,078,256,R,110,R,25.5, ,7.5, ,16.6, ,15.7, ,14.6, ,15.1,
140,Twitchell Island,San Francisco Bay,3/20/2015,079,169, ,75, ,21.2, ,6.3, ,14.7, ,15.5, ,14.4, ,14.9,
140,Twitchell Island,San Francisco Bay,3/21/2015,080,229, ,110, ,23.7, ,12.4, ,17.0, ,15.7, ,14.6, ,15.0,
140,Twitchell Island,San Francisco Bay,3/22/2015,081,165, ,67, ,21.0, ,10.3, ,15.5, ,15.6, ,15.0, ,15.3,
140,Twitchell Island,San Francisco Bay,3/23/2015,082,243, ,116, ,18.8, ,7.8, ,14.0, ,15.5, ,14.7, ,15.1,
140,Twitchell Island,San Francisco Bay,3/24/2015,083,206, ,98, ,20.7, ,9.7, ,15.2, ,15.6, ,14.8, ,15.1,
140,Twitchell Island,San Francisco Bay,3/25/2015,084,311,R,118,R,25.0, ,13.5,Y,19.9, ,15.7, ,14.7, ,15.3,
140,Twitchell Island,San Francisco Bay,3/26/2015,085,263, ,121, ,28.0,Y,8.6, ,17.8, ,16.4, ,14.8, ,15.5,
140,Twitchell Island,San Francisco Bay,3/27/2015,086,267, ,123, ,25.7, ,10.0, ,17.6, ,16.3, ,15.3, ,15.9,
140,Twitchell Island,San Francisco Bay,3/28/2015,087,270, ,125, ,27.2,Y,10.8, ,18.1, ,16.4, ,15.5, ,15.9,
140,Twitchell Island,San Francisco Bay,3/29/2015,088,280,R,126,R,27.5,Y,11.7, ,19.0, ,16.6, ,15.5, ,16.0,
140,Twitchell Island,San Francisco Bay,3/30/2015,089,251, ,122, ,26.4, ,7.0, ,17.4, ,16.6, ,15.5, ,16.1,Y
140,Twitchell Island,San Francisco Bay,3/31/2015,090,268, ,134, ,21.9, ,8.0, ,15.8, ,16.5, ,15.6,Y,16.0,
140,Twitchell Island,San Francisco Bay,4/1/2015,091,259, ,119, ,19.4, ,6.0, ,13.4, ,16.1, ,15.0, ,15.5,
140,Twitchell Island,San Francisco Bay,4/2/2015,092,285,R,123,R,21.3, ,10.3, ,15.0, ,15.7, ,14.8, ,15.3,
140,Twitchell Island,San Francisco Bay,4/3/2015,093,285,R,128,R,23.5, ,8.7, ,15.3, ,15.8, ,14.6, ,15.1,
140,Twitchell Island,San Francisco Bay,4/4/2015,094,265, ,130, ,20.8, ,9.2, ,13.8, ,15.6, ,14.7, ,15.2,
140,Twitchell Island,San Francisco Bay,4/5/2015,095,150, ,59, ,15.0, ,4.4, ,10.5, ,15.3, ,14.5, ,14.8,
140,Twitchell Island,San Francisco Bay,4/6/2015,096,230, ,113, ,17.3, ,1.5,Y,11.2, ,14.9, ,13.6, ,14.3,
140,Twitchell Island,San Francisco Bay,4/7/2015,097,168, ,76, ,16.1, ,6.6, ,10.6, ,14.8, ,14.1, ,14.4,
140,Twitchell Island,San Francisco Bay,4/8/2015,098,268, ,127, ,16.4, ,3.7, ,10.4, ,14.8, ,13.5, ,14.1,
140,Twitchell Island,San Francisco Bay,4/9/2015,099,272, ,132, ,20.1, ,2.7, ,12.5, ,15.2, ,13.7, ,14.4,
140,Twitchell Island,San Francisco Bay,4/10/2015,100,293, ,140, ,22.1, ,6.4, ,14.8, ,15.7, ,14.2, ,14.9,
140,Twitchell Island,San Francisco Bay,4/11/2015,101,269, ,129, ,23.0, ,9.1, ,16.1, ,16.0, ,14.7, ,15.3,
140,Twitchell Island,San Francisco Bay,4/12/2015,102,304,R,145,R,25.8, ,8.7, ,17.8, ,16.5, ,15.1, ,15.7,
140,Twitchell Island,San Francisco Bay,4/13/2015,103,297, ,146, ,21.5, ,7.1, ,14.6, ,16.4, ,15.3, ,15.8,
140,Twitchell Island,San Francisco Bay,4/14/2015,104,310,R,144,R,18.7, ,5.7, ,12.8, ,16.0, ,15.0, ,15.5,
140,Twitchell Island,San Francisco Bay,4/15/2015,105,310,R,143,R,23.3, ,9.9, ,16.6, ,15.6, ,14.4, ,14.9,
140,Twitchell Island,San Francisco Bay,4/16/2015,106,313,R,145,R,25.9, ,9.9, ,17.7, ,15.6, ,14.2, ,14.9,
140,Twitchell Island,San Francisco Bay,4/17/2015,107,312,R,149,R,27.4, ,7.7, ,18.7, ,16.2, ,14.6, ,15.3,
140,Twitchell Island,San Francisco Bay,4/18/2015,108,305, ,154, ,28.0, ,8.2, ,18.2, ,16.8, ,15.2, ,15.9,
140,Twitchell Island,San Francisco Bay,4/19/2015,109,302, ,157, ,26.4, ,11.0, ,17.2, ,17.1, ,15.8, ,16.4,
140,Twitchell Island,San Francisco Bay,4/20/2015,110,306, ,162, ,21.2, ,11.2, ,15.1, ,16.9, ,15.9, ,16.4,
140,Twitchell Island,San Francisco Bay,4/21/2015,111,300, ,156, ,18.8, ,8.9, ,13.9, ,16.6, ,15.8, ,16.2,
140,Twitchell Island,San Francisco Bay,4/22/2015,112,287, ,153, ,23.4, ,8.5, ,15.7, ,17.0, ,15.6, ,16.2,
140,Twitchell Island,San Francisco Bay,4/23/2015,113,322,R,159,R,23.4, ,14.5,Y,18.5, ,17.6, ,16.5, ,17.2,
140,Twitchell Island,San Francisco Bay,4/24/2015,114,293, ,158, ,20.3, ,12.2, ,15.2, ,17.4, ,16.3, ,16.7,
140,Twitchell Island,San Francisco Bay,4/25/2015,115,252, ,128, ,19.8, ,11.8, ,15.0, ,16.8, ,16.0, ,16.4,
140,Twitchell Island,San Francisco Bay,4/26/2015,116,303, ,158, ,24.4, ,9.8, ,16.6, ,16.9, ,15.7, ,16.3,
140,Twitchell Island,San Francisco Bay,4/27/2015,117,317, ,163, ,30.0, ,9.9, ,20.2, ,17.8, ,16.2, ,16.8,
140,Twitchell Island,San Francisco Bay,4/28/2015,118,313, ,163, ,26.3, ,10.0, ,18.4, ,18.1, ,16.8, ,17.4,
140,Twitchell Island,San Francisco Bay,4/29/2015,119,325, ,167, ,26.4, ,12.2, ,18.7, ,18.3, ,17.0, ,17.6,
140,Twitchell Island,San Francisco Bay,4/30/2015,120,326, ,162, ,30.6, ,9.4, ,21.3, ,18.5, ,17.2, ,17.8,
140,Twitchell Island,San Francisco Bay,5/1/2015,121,322, ,164, ,31.5, ,12.3, ,21.9, ,18.9, ,17.4, ,18.1,
140,Twitchell Island,San Francisco Bay,5/2/2015,122,315, ,167, ,26.6, ,11.2, ,17.7, ,18.8, ,17.7, ,18.3,
140,Twitchell Island,San Francisco Bay,5/3/2015,123,323, ,171, ,21.2, ,10.6, ,14.8, ,18.6, ,17.5, ,17.9,
140,Twitchell Island,San Francisco Bay,5/4/2015,124,325, ,171, ,20.9, ,8.0, ,14.1, ,18.0, ,17.0, ,17.5,
140,Twitchell Island,San Francisco Bay,5/5/2015,125,308, ,169, ,22.7, ,5.8, ,14.7, ,17.8, ,15.4, ,16.7,
140,Twitchell Island,San Francisco Bay,5/6/2015,126,314, ,170, ,23.6, ,7.5, ,16.1, ,17.7, ,16.5, ,17.0,
140,Twitchell Island,San Francisco Bay,5/7/2015,127,174, ,88, ,19.3, ,8.9, ,14.3, ,17.6, ,16.9, ,17.2,
140,Twitchell Island,San Francisco Bay,5/8/2015,128,314, ,174, ,22.9, ,6.1, ,14.7, ,17.8, ,16.4, ,17.0,
140,Twitchell Island,San Francisco Bay,5/9/2015,129,322, ,174, ,23.0, ,10.3, ,15.6, ,18.1, ,17.0, ,17.5,
